Date,Location Key,City,State/Region,Country,Timezone,Geoname ID,Special Events,Special Event Details,Note,Snapshot Source
2026-08-09,geoname:1275339|city:mumbai,Mumbai,Maharashtra,India,Asia/Kolkata,1275339,Kamika Ekadashi,"AruNodaya: 9 August 2026, 04:42:00 AM | Tithi start: 8 August 2026, 01:59:00 PM | Tithi end: 9 August 2026, 11:04:00 AM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 06:18 AM to 08:00 AM",,2026-08-09_IST.txt
2026-08-09,geoname:1275817|city:bhubaneswar,Bhubaneswar,Odisha,India,Asia/Kolkata,1275817,Kamika Ekadashi,"AruNodaya: 9 August 2026, 03:48:00 AM | Tithi start: 8 August 2026, 01:59:00 PM | Tithi end: 9 August 2026, 11:04:00 AM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 05:25 AM to 08:00 AM",,2026-08-09_IST.txt
2026-08-09,geoname:1275841|city:bhopal,Bhopal,Madhya Pradesh,India,Asia/Kolkata,1275841,Kamika Ekadashi,"AruNodaya: 9 August 2026, 04:18:00 AM | Tithi start: 8 August 2026, 01:59:00 PM | Tithi end: 9 August 2026, 11:04:00 AM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 05:54 AM to 08:00 AM",,2026-08-09_IST.txt
2026-08-09,geoname:1277333|city:bengaluru,Bengaluru,Karnataka,India,Asia/Kolkata,1277333,Kamika Ekadashi,"AruNodaya: 9 August 2026, 04:31:00 AM | Tithi start: 8 August 2026, 01:59:00 PM | Tithi end: 9 August 2026, 11:04:00 AM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 06:07 AM to 08:00 AM",,2026-08-09_IST.txt
2026-08-09,geoname:1278094|city:ayodhya,Ayodhya,Uttar Pradesh,India,Asia/Kolkata,1278094,Kamika Ekadashi,"AruNodaya: 9 August 2026, 03:54:00 AM | Tithi start: 8 August 2026, 01:59:00 PM | Tithi end: 9 August 2026, 11:04:00 AM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 05:30 AM to 08:00 AM",,2026-08-09_IST.txt
2026-08-09,geoname:1278994|city:prayagraj,Prayagraj,Uttar Pradesh,India,Asia/Kolkata,1278994,Kamika Ekadashi,"AruNodaya: 9 August 2026, 03:57:00 AM | Tithi start: 8 August 2026, 01:59:00 PM | Tithi end: 9 August 2026, 11:04:00 AM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 05:34 AM to 08:00 AM",,2026-08-09_IST.txt
2026-08-09,geoname:1279186|city:aizawl,Aizawl,Mizoram,India,Asia/Kolkata,1279186,Kamika Ekadashi,"AruNodaya: 9 August 2026, 03:16:00 AM | Tithi start: 8 August 2026, 01:59:00 PM | Tithi end: 9 August 2026, 11:04:00 AM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 04:52 AM to 07:29 AM",,2026-08-09_IST.txt
2026-08-09,geoname:1279290|city:agartala,Agartala,Tripura,India,Asia/Kolkata,1279290,Kamika Ekadashi,"AruNodaya: 9 August 2026, 03:22:00 AM | Tithi start: 8 August 2026, 01:59:00 PM | Tithi end: 9 August 2026, 11:04:00 AM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 04:58 AM to 07:35 AM",,2026-08-09_IST.txt
2026-08-09,geoname:1835848|city:seoul,Seoul,Seoul,South Korea,Asia/Seoul,1835848,Kamika Ekadashi,"AruNodaya: 9 August 2026, 04:06:00 AM | Tithi start: 8 August 2026, 05:29:00 PM | Tithi end: 9 August 2026, 02:34:00 PM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 05:43 AM to 08:29 AM",,2026-08-09_KST.txt
2026-08-09,geoname:2063523|city:perth,Perth,Western Australia,Australia,Australia/Perth,2063523,Kamika Ekadashi,"AruNodaya: 9 August 2026, 05:23:00 AM | Tithi start: 8 August 2026, 04:29:00 PM | Tithi end: 9 August 2026, 01:34:00 PM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 06:58 AM to 09:08 AM",,2026-08-09_AWST.txt
2026-08-09,geoname:2078025|city:adelaide,Adelaide,South Australia,Australia,Australia/Adelaide,2078025,Kamika Ekadashi,"AruNodaya: 9 August 2026, 05:27:00 AM | Tithi start: 8 August 2026, 05:59:00 PM | Tithi end: 9 August 2026, 03:04:00 PM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 07:02 AM to 09:10 AM",,2026-08-09_ACST.txt
2026-08-09,geoname:2147714|city:sydney,Sydney,New South Wales,Australia,Australia/Sydney,2147714,Kamika Ekadashi,"AruNodaya: 9 August 2026, 05:05:00 AM | Tithi start: 8 August 2026, 06:29:00 PM | Tithi end: 9 August 2026, 03:34:00 PM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 06:40 AM to 08:48 AM",,2026-08-09_AEST.txt
2026-08-09,geoname:2158177|city:melbourne,Melbourne,Victoria,Australia,Australia/Melbourne,2158177,Kamika Ekadashi,"AruNodaya: 9 August 2026, 05:36:00 AM | Tithi start: 8 August 2026, 06:29:00 PM | Tithi end: 9 August 2026, 03:34:00 PM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 07:11 AM to 09:17 AM",,2026-08-09_AEST.txt
2026-08-09,geoname:2172517|city:canberra,Canberra,Australian Capital Territory,Australia,Australia/Sydney,2172517,Kamika Ekadashi,"AruNodaya: 9 August 2026, 05:15:00 AM | Tithi start: 8 August 2026, 06:29:00 PM | Tithi end: 9 August 2026, 03:34:00 PM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 06:50 AM to 08:58 AM",,2026-08-09_AEST.txt
2026-08-09,geoname:2174003|city:brisbane,Brisbane,Queensland,Australia,Australia/Brisbane,2174003,Kamika Ekadashi,"AruNodaya: 9 August 2026, 04:48:00 AM | Tithi start: 8 August 2026, 06:29:00 PM | Tithi end: 9 August 2026, 03:34:00 PM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 06:23 AM to 08:35 AM",,2026-08-09_AEST.txt
2026-08-09,geoname:2179537|city:wellington,Wellington,Wellington,New Zealand,Pacific/Auckland,2179537,Kamika Ekadashi,"AruNodaya: 9 August 2026, 05:44:00 AM | Tithi start: 8 August 2026, 08:29:00 PM | Tithi end: 9 August 2026, 05:34:00 PM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 07:19 AM to 09:22 AM",,2026-08-09_NZST.txt
2026-08-09,geoname:2192362|city:christchurch,Christchurch,Canterbury,New Zealand,Pacific/Auckland,2192362,Kamika Ekadashi,"AruNodaya: 9 August 2026, 05:57:00 AM | Tithi start: 8 August 2026, 08:29:00 PM | Tithi end: 9 August 2026, 05:34:00 PM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 07:32 AM to 09:33 AM",,2026-08-09_NZST.txt
2026-08-09,geoname:2193733|city:auckland,Auckland,Auckland,New Zealand,Pacific/Auckland,2193733,Kamika Ekadashi,"AruNodaya: 9 August 2026, 05:36:00 AM | Tithi start: 8 August 2026, 08:29:00 PM | Tithi end: 9 August 2026, 05:34:00 PM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 07:10 AM to 09:17 AM",,2026-08-09_NZST.txt
2026-08-09,geoname:2657896|city:zurich,Zurich,Zurich,Switzerland,Europe/Zurich,2657896,Gauna Kamika Ekadashi,"AruNodaya: 9 August 2026, 04:38:00 AM | Tithi start: 8 August 2026, 10:29:00 AM | Tithi end: 9 August 2026, 07:34:00 AM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time for Gauna Ekadashi - 06:15 AM to 09:10 AM | On Parana Day Dwadashi would be over before Sunrise",,2026-08-09_CEST.txt
2026-08-09,geoname:290030|city:doha,Doha,Baladīyat ad Dawḩah,Qatar,Asia/Qatar,290030,Kamika Ekadashi,"AruNodaya: 9 August 2026, 03:29:00 AM | Tithi start: 8 August 2026, 11:29:00 AM | Tithi end: 9 August 2026, 08:34:00 AM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 05:05 AM to 05:30 AM",,2026-08-09_AST.txt
2026-08-09,geoname:292223|city:dubai,Dubai,Dubai,United Arab Emirates,Asia/Dubai,292223,Kamika Ekadashi,"AruNodaya: 9 August 2026, 04:14:00 AM | Tithi start: 8 August 2026, 12:29:00 PM | Tithi end: 9 August 2026, 09:34:00 AM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 05:51 AM to 06:30 AM",,2026-08-09_GST.txt
2026-08-09,geoname:2928751|city:esslingen,Esslingen,Esslingen,Germany,Europe/Berlin,2928751,Gauna Kamika Ekadashi,"AruNodaya: 9 August 2026, 04:31:00 AM | Tithi start: 8 August 2026, 10:29:00 AM | Tithi end: 9 August 2026, 07:34:00 AM | Upavaasa date: 09-Aug-26 | Parana date: On 10th Aug, Parana Time for Gauna Ekadashi - 06:09 AM to 09:04 AM | On Parana Day Dwadashi would be over before Sunrise",,2026-08-09_CEST.txt
2026-08-09,geoname:4167147|city:orlando,Orlando,Florida,United States,America/New_York,4167147,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:52 AM to 09:31 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:4174757|city:tampa,Tampa,Florida,United States,America/New_York,4174757,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:57 AM to 09:36 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:4180439|city:atlanta,Atlanta,Georgia,United States,America/New_York,4180439,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:55 AM to 09:38 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:4256038|city:columbus,Columbus,Indiana,United States,America/Indiana/Indianapolis,4256038,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:51 AM to 09:38 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:4347778|city:baltimore,Baltimore,Maryland,United States,America/New_York,4347778,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:48 AM to 09:01 AM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 06:48 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:4460243|city:charlotte,Charlotte,North Carolina,United States,America/New_York,4460243,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:48 AM to 09:23 AM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 06:48 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:4487042|city:raleigh,Raleigh,North Carolina,United States,America/New_York,4487042,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:48 AM to 09:13 AM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 06:48 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:4508722|city:cincinnati,Cincinnati,Ohio,United States,America/New_York,4508722,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:48 AM to 09:33 AM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 06:48 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:4509177|city:columbus,Columbus,Ohio,United States,America/New_York,4509177,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:48 AM to 09:26 AM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 06:48 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:4560349|city:philadelphia,Philadelphia,Pennsylvania,United States,America/New_York,4560349,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:48 AM to 08:54 AM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 06:48 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:4634946|city:knoxville,Knoxville,Tennessee,United States,America/New_York,4634946,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:50 AM to 09:34 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:4644585|city:nashville,Nashville,Tennessee,United States,America/Chicago,4644585,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:01 AM to 08:45 AM",,2026-08-09_CDT.txt
2026-08-09,geoname:4684888|city:dallas,Dallas,Texas,United States,America/Chicago,4684888,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:47 AM to 09:29 AM",,2026-08-09_CDT.txt
2026-08-09,geoname:4699066|city:houston,Houston,Texas,United States,America/Chicago,4699066,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:46 AM to 09:26 AM",,2026-08-09_CDT.txt
2026-08-09,geoname:4781708|city:richmond,Richmond,Virginia,United States,America/New_York,4781708,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:48 AM to 09:06 AM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 06:48 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:4887398|city:chicago,Chicago,Illinois,United States,America/Chicago,4887398,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 05:53 AM to 08:42 AM",,2026-08-09_CDT.txt
2026-08-09,geoname:4922462|city:lafayette,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:53 AM to 09:41 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:5099836|city:new_jersey,New Jersey,New Jersey,United States,America/New_York,5099836,Kamika Ekadashi,Upavaasa date: 09-Aug-26. Parana should be performed after Sunrise and Pooja on 10 August 2026,,2026-08-09_EDT.txt
2026-08-09,geoname:5108728|city:belfast,Belfast,New York,United States,America/New_York,5108728,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:48 AM to 09:03 AM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 06:48 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:5110629|city:buffalo,Buffalo,New York,United States,America/New_York,5110629,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:48 AM to 09:05 AM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 06:48 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:5119251|city:greece,Greece,New York,United States,America/New_York,5119251,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:48 AM to 09:00 AM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 06:48 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:5128581|city:new_york,New York,New York,United States,America/New_York,5128581,Kamika Ekadashi,Upavaasa date: 09-Aug-26. Parana should be performed after Sunrise and Pooja on 10 August 2026,,2026-08-09_EDT.txt
2026-08-09,geoname:5131614|city:pittsford,Pittsford,New York,United States,America/New_York,5131614,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:48 AM to 09:00 AM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 06:48 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:5134086|city:rochester,Rochester,New York,United States,America/New_York,5134086,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:48 AM to 09:00 AM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 06:48 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:5139865|city:stonybrook,Stonybrook,New York,United States,America/New_York,5139865,Kamika Ekadashi,Upavaasa date: 09-Aug-26. Parana should be performed after Sunrise and Pooja on 10 August 2026,,2026-08-09_EDT.txt
2026-08-09,geoname:5140405|city:syracuse,Syracuse,New York,United States,America/New_York,5140405,Kamika Ekadashi,Upavaasa date: 09-Aug-26. Parana should be performed after Sunrise and Pooja on 10 August 2026,,2026-08-09_EDT.txt
2026-08-09,geoname:5150529|city:cleveland,Cleveland,Ohio,United States,America/New_York,5150529,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:48 AM to 09:19 AM | Hari Vasara end: On Parana Day Hari Vasara End Moment - 06:48 AM",,2026-08-09_EDT.txt
2026-08-09,geoname:5308655|city:phoenix,Phoenix,Arizona,United States,America/Phoenix,5308655,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 05:47 AM to 08:29 AM",,2026-08-09_MST.txt
2026-08-09,geoname:5368361|city:los_angeles,Los Angeles,California,United States,America/Los_Angeles,5368361,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:10 AM to 08:54 AM",,2026-08-09_PDT.txt
2026-08-09,geoname:5383527|city:placentia,Placentia,California,United States,America/Los_Angeles,5383527,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:09 AM to 08:52 AM",,2026-08-09_PDT.txt
2026-08-09,geoname:5391959|city:san_francisco,San Francisco,California,United States,America/Los_Angeles,5391959,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 06:20 AM to 09:06 AM",,2026-08-09_PDT.txt
2026-08-09,geoname:5809844|city:seattle,Seattle,Washington,United States,America/Los_Angeles,5809844,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 05:58 AM to 08:52 AM",,2026-08-09_PDT.txt
2026-08-09,geoname:6173331|city:vancouver,Vancouver,British Columbia,Canada,America/Los_Angeles,6173331,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 08-Aug-26 | Parana date: On 9th Aug, Parana Time - 05:56 AM to 08:53 AM",,2026-08-09_PDT.txt
2026-08-10,geoname:1253102|city:visakhapatnam,Visakhapatnam,Andra Pradesh,India,Asia/Kolkata,1253102,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 05:39 AM to 08:00 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1253405|city:varanasi,Varanasi,Uttar Pradesh,India,Asia/Kolkata,1253405,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 05:29 AM to 08:00 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1253573|city:vadodara,Vadodara,Gujarat,India,Asia/Kolkata,1253573,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 06:13 AM to 08:00 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1253952|city:udupi,Udupi,Karnataka,India,Asia/Kolkata,1253952,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 06:18 AM to 08:00 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1254163|city:thiruvananthapuram,Thiruvananthapuram,Kerala,India,Asia/Kolkata,1254163,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 06:15 AM to 08:00 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1254360|city:tirupati,Tirupati,Andhra Pradesh,India,Asia/Kolkata,1254360,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 05:59 AM to 08:00 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1254388|city:srirangam,Srirangam,Tamil Nadu,India,Asia/Kolkata,1254388,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 06:05 AM to 08:00 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1255364|city:surat,Surat,Gujarat,India,Asia/Kolkata,1255364,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 06:15 AM to 08:00 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1255634|city:srinagar,Srinagar,Jammu and Kashmir,India,Asia/Kolkata,1255634,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 05:48 AM to 08:00 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1256287|city:silchar,Silchar,Assam,India,Asia/Kolkata,1256287,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 04:51 AM to 07:28 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1256525|city:shiliguri,Shiliguri,West Bengal,India,Asia/Kolkata,1256525,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 05:05 AM to 07:44 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1259229|city:pune,Pune,Maharashtra,India,Asia/Kolkata,1259229,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 06:15 AM to 08:00 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1260546|city:pandharpur,Pandharpur,Maharashtra,India,Asia/Kolkata,1260546,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 06:10 AM to 08:00 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1262180|city:nagpur,Nagpur,Maharashtra,India,Asia/Kolkata,1262180,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 05:51 AM to 08:00 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1262321|city:mysuru,Mysuru,Karnataka,India,Asia/Kolkata,1262321,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 06:11 AM to 08:00 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1262321|city:t_narasipura,T Narasipura,Karnataka,India,Asia/Kolkata,1262321,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 06:11 AM to 08:00 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1263780|city:mangalore,Mangalore,Karnataka,India,Asia/Kolkata,1263780,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 06:18 AM to 08:00 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1264521|city:madurai,Madurai,Tamil Nadu,India,Asia/Kolkata,1264521,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 06:08 AM to 08:00 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1264527|city:chennai,Chennai,Tamil Nadu,India,Asia/Kolkata,1264527,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 05:56 AM to 08:00 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1264733|city:lucknow,Lucknow,Uttar Pradesh,India,Asia/Kolkata,1264733,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 05:35 AM to 08:00 AM",,2026-08-10_IST.txt
2026-08-10,geoname:1265683|city:kumbakonam,Kumbakonam,Tamil Nadu,India,Asia/Kolkata,1265683,Kamika Ekadashi Parana,"Parana for Upavaasa observed on 09-Aug-26 | Parana date: On 10th Aug, Parana Time - 06:02 AM to 08:00 AM",,2026-08-10_IST.txt
